	WT_1_1_Aligned	WT_2_1_Aligned	WT_3_1_Aligned	pho85_1_1_Aligned	pho85_2_1_Aligned	pho85_3_1_Aligned	rpo41_1_1_Aligned	rpo41_2_1_Aligned	rpo41_3_1_Aligned	rpopho_1_1_Aligned	rpopho_2_1_Aligned	rpopho_3_1_Aligned	WT_Pi_1_1_Aligned	WT_Pi_2_1_Aligned	WT_Pi_3_1_Aligned	WT_noPi_1_1_Aligned	WT_noPi_2_1_Aligned	WT_noPi_3_1_Aligned	WT_SD_1_1_Aligned	WT_SD_2_1_Aligned	WT_SD_3_1_Aligned	WT_noURA_1_1_Aligned	WT_noURA_2_1_Aligned	WT_noURA_3_1_Aligned	Pro_wN_1_1_Aligned	Pro_wN_2_1_Aligned	Pro_wN_3_1_Aligned	Pro_noN_1_1_Aligned	Pro_noN_2_1_Aligned	Pro_noN_3_1_Aligned	ba_1_1_Aligned	ba_2_1_Aligned	ba_3_1_Aligned	ba_aF_1_1_Aligned	ba_aF_2_1_Aligned	ba_aF_3_1_Aligned
YAL008W	74.56776136577834	67.21366943247767	67.59220293011082	62.33565682451938	60.96957466052214	79.2111137024295	61.817752277745214	67.47045954102826	60.087125097012105	84.85555490259033	80.469884661224	76.49862055373293	56.69246745937837	52.28333063644229	38.20292357682346	133.71709511529923	130.4151611359332	133.93106328448314	51.11442992649172	52.246513285819	48.18768553736695	118.19249600523163	129.0607432015073	132.08442389385206	57.49482116556969	54.79014882398697	54.78935997348388	68.05600792268815	58.61891137224932	66.96967308748111	29.98540398652146	37.87492060086167	36.3014435013415	64.9247394883728	62.882496249089336	55.18722867977307
YAL009W	37.7833445828453	40.2029298259057	46.97395123919782	42.43090740683501	40.27062389682815	46.13268381882695	40.53795770175762	40.279934848041464	41.73015347389718	55.15126664187695	44.36937406700237	48.339768355287106	46.46154351030396	42.90782041298135	36.33455562864582	60.30241225352182	56.67157864799083	60.850138132227165	37.063560210389575	43.18909340648978	37.74203196436008	33.92717836324417	35.803346332985384	38.32304083280428	37.81912561609098	39.647763834984325	40.51946458729354	42.41758323406004	41.208844792661	43.140455941512435	46.76624506418873	40.60120522218324	44.82804692353922	43.543634499372175	40.92636272005247	38.75064019851007
YAL010C	26.930064341690045	24.4117796873623	24.2435277468239	22.016056680610312	24.00865804884596	25.263628270050457	23.46049385494119	22.51653149746725	20.65756433496389	27.968592039087653	24.443656456696544	22.586792055870486	23.715121475504585	21.711927527064613	13.322632889757719	36.779873990399516	38.86467886688836	37.78108092991403	22.86745286210774	21.790112967124834	23.30486536784139	28.43420662824273	28.769996611294033	33.45164502590663	16.964811270746797	18.766984558499146	22.051409299207368	20.143275605834305	19.645543389901874	17.858874659710224	26.59649249993186	21.78370711308841	26.031530082068617	27.806329275578832	31.77385660012636	26.554940112827868
YAL011W	18.820277120122906	22.57895714435057	17.381754685589726	11.171536711050274	10.683135639761769	19.868137526936728	13.7732803185752	18.06675441891681	11.40807398834982	18.544229732493996	13.207287704570565	8.270066831275651	24.217994651234708	20.370810664709232	11.241724787676974	14.714850814013497	30.547837259839003	34.840591181310984	27.899777150417396	17.396168597511384	20.316558886511828	11.430194149826026	11.302961170330567	9.006750449443897	19.950913368275643	21.642887526930238	25.453118848488966	18.30798897001457	18.755340952390828	24.819299966351295	24.763440795130332	14.462427561194913	24.61181885824933	18.1516158071147	14.456608653124425	8.977160248056062
YAL012W	609.7857011656351	670.2979053273741	559.2207267075224	363.9637990687513	465.7907403159742	593.5088852075315	367.5220510318942	491.8803157120912	308.04889833543734	509.9880373214765	508.951702385848	344.5231842758264	503.69284209580064	346.5806581662688	429.84008457297284	138.4760687374731	452.534493041864	574.8631364959131	687.6130507557729	339.7186932367547	453.4413978110314	574.4675351413362	520.3517790489069	506.4081149489075	761.608017411935	732.3279706714267	760.2249990336232	540.7329216845968	577.9054138502667	822.1995838289114	601.3232024309946	299.25248345900775	546.4383057061168	640.7560944796288	472.13627424266843	272.019350870551
YAL013W	66.52942346388222	66.9161684259448	61.06852957841712	52.465606801446114	54.98235948709097	60.991981207394865	63.123668233822485	70.3921792380096	59.04391704021964	58.81908805063732	59.82297652583077	52.51757661600914	65.58341495002625	56.66598279851003	57.88686977615379	87.02446670427051	96.0582218492299	99.4595008464979	79.19768919701363	61.222132418329814	65.55264166451681	116.18139631358906	130.55624511858716	105.72838936921165	57.262429840032475	62.74143777382718	65.68833906965095	61.34709026850571	59.08787879974094	65.77082534511014	66.74358556317894	56.21647656867213	67.63984573343353	67.37940202405504	60.1620855856903	50.61663954257882
YAL014C	103.22198334508408	108.22061752072045	105.44431110377745	110.92672589838035	116.2433139401437	124.44703233397321	95.798960980785	98.92510405007523	92.08492367749687	118.52322026206754	123.65348521806855	124.50219559115337	91.96510133749503	78.57058729425282	42.23995166680367	118.40439504451415	144.8134365894456	137.91614209498272	89.14165288371922	80.44716874604372	88.76699825518317	110.83678906703732	117.95853457043282	112.3442414808103	92.29534337446502	89.27750566780033	97.92248541348754	89.18953784435986	93.04848967702863	99.09827376592835	83.94210075185961	71.16675321102595	79.81381863909196	104.1136721314061	98.13690448018026	90.33061301786643
YAL015C	27.842251446336856	29.52996695139039	27.254416999827598	20.0409622219296	20.689676485833534	29.563209038613547	26.093934448885395	28.22627464147503	25.643902796264953	31.979733654888136	30.66667159490466	28.347708993003064	29.369590247860003	28.763337618256553	19.143053063735675	42.78068144527446	35.866848587576115	36.31071488256163	32.114783766855105	24.52911088380661	26.07771439334614	42.05368834287669	39.46630436649859	40.175277659985426	31.299496098867372	27.56512797875336	30.351391604447702	30.790169671921213	26.10544786917778	30.685468922352495	33.12436826007783	32.30528001035238	31.957365428666588	56.70710403501762	55.673597573568074	52.104110581534684
YAL016W	108.13935244384993	113.59214114049554	103.1623112101054	94.45608439973195	95.68500550421255	99.94798245164193	94.11847379939806	105.02438626426994	92.38017192410292	99.84104403962641	91.66019586449644	97.94253984609038	105.67346627649795	95.00840379865127	42.97180627100082	137.4254296218915	128.56629741206277	125.24845846942452	101.96241508598312	88.81489575575905	89.71328259864661	130.4171256338412	139.12084431671533	134.6720441755177	86.79107932355599	88.8971434535746	91.9653858985007	90.71979931873673	95.3901390564764	99.73273655367018	103.28508195060337	98.4828620700907	96.3480462171212	131.3622565323437	136.26868088139113	122.94494812923361
YAL017W	14.155725845793814	14.145237173809013	13.854989258628668	9.758059925011683	9.811181608565882	15.824534980280053	11.995908651199038	12.655769655097131	10.056881203318646	14.454929814379579	10.822993462547803	8.327506962633253	11.424002646811827	10.030856570039946	3.1012738850478274	16.209969461726644	18.634580569303623	20.233287064415357	11.154916381905792	7.030524808068304	9.044103511395187	20.04723219934941	18.684302497849558	17.748199360276505	10.850805069162	10.714771031936454	11.403461854394184	12.304965002550674	12.136827271579769	14.480460472642447	11.44008262849574	8.369387154876472	10.701246975466171	13.087576783794235	11.716400657875136	6.991205639134207
YAL019W	39.87372651395811	49.38458443462041	40.8166950568389	29.577887413336903	27.107529028399362	37.028680278625075	32.56279075039741	34.10569897597784	24.696826840721076	27.138038241710696	33.460208154203244	22.932897580857883	45.22153713277148	36.07910930012007	15.804381792156262	23.154708968382813	41.108857573769825	38.38085657476077	55.565374397188336	34.57330237002102	41.32530180435823	15.970225851166735	15.434785691082748	17.21742608005701	43.175947529361714	43.767875056889245	45.098812440678	37.676211734757366	36.503874709092095	42.539999282306724	55.42162396879045	34.62962908816405	57.80918105472985	42.53386386283351	36.46289332776677	23.246414364769514
YAL020C	30.332133640174828	28.540220416420254	31.841062621957768	24.814548861812625	26.67155313497816	32.26692974366473	21.80349820919075	23.421330224468957	27.884644205977274	29.82939602432653	25.793511155380106	25.251381316260986	31.140493836200417	30.309005213583532	36.99188500166699	36.487219342542524	38.03814029117269	36.902559349023626	27.432022196087573	25.280626346784164	26.561495490466182	34.30254288981623	33.578528206909255	29.84847581433956	30.789072297670227	27.909723906929425	27.364685515712164	29.36584774670046	29.030980421985358	33.04002225930571	32.01998046110179	23.76845553272092	26.025849442661727	23.676207883819387	30.365440970688137	23.355719240118148
YAL021C	56.33222443349618	60.09029151530821	50.04592321593343	36.92245536266165	38.84612049075545	60.512993371286534	38.6016934619379	47.93500311128873	31.93748743720521	44.38091145502478	42.71721921103644	26.242020680983458	47.89059121674345	39.93792918991235	16.5924587776868	24.483016786001727	52.232145438868244	62.09393026386074	64.3181745409233	33.38279353615036	40.62052172737618	35.7931731732226	33.26269822339064	33.752187149186256	48.119396803521674	49.252357787257665	49.15840930703471	42.29975661396543	43.71069337854294	63.132374548554786	76.46379730959129	40.25462900021209	70.3121170325177	56.12473933262933	44.875005451893195	23.834397739154657
YAL022C	61.97511538158551	58.04092901993157	55.93561437678293	50.39887690461669	48.28790922992064	58.77481351917857	50.336532218161196	50.27101049909837	47.65221076318618	56.717884296343314	53.568506323796534	48.66495766055578	60.140902389937274	57.02167505014756	33.99870217790733	61.939939903047105	64.19367033054314	66.58703734292759	61.566996281434854	55.87283531222521	55.16841025855519	36.78162846592096	32.673909160448	32.27460547286165	61.15238145812774	64.43057149152715	62.36671321738278	58.423876394604925	57.860957475325804	69.52212459676338	66.85680739120673	53.96599332567542	64.76492336429195	52.87884388990709	49.3038559765425	41.26040960164229
YAL023C	228.79697887065342	233.8752154938093	209.93021874713497	193.37614088026493	200.74109034477868	250.4846669616488	144.99066728010132	161.29059761317816	134.51485750179324	186.9487709285684	185.1437364561642	156.89302753163093	219.4564942646193	195.7948927758612	78.78620113963034	124.6521902561417	157.560380509149	156.42008100258846	216.82978655540373	159.40003686154202	178.99406778870454	118.82750336258802	108.24709258561562	114.68877794135668	213.38052812962297	222.63706540440512	225.1489267786638	220.8244024295837	217.4423438208016	238.25706008491628	251.94044991307402	180.16312635718637	246.85274861275423	239.20402693567073	222.38434006890145	168.43135713240008
YAL024C	14.618179569258833	12.362732189963234	12.132901526104925	8.021404092190572	7.869421013430565	11.254997501909848	9.31305292343999	8.747172648328977	7.198454955124903	10.679299032542085	9.191337963142775	8.738456382208263	14.675771924217761	12.507843759508381	5.479068044147975	13.22112105032985	13.613271442703399	13.52544783407342	13.331097655731934	11.702849884309693	10.971520919872116	7.410569728357983	8.36797984920688	8.466886628985623	12.1642154605015	11.854027655728833	14.227858407877317	14.46801288603598	14.890272860938877	16.266609698920448	13.020922631087574	10.673575601330512	13.33446501241026	7.097153704926491	7.349511951241016	6.503224568287896
YAL025C	200.91199220857143	229.20292096147466	205.02118848541772	165.93700450381218	138.81756456441846	176.70271351096204	186.2227991984584	188.82188070659734	153.74811145926117	154.87195355215437	162.85020543311015	157.18335460823178	265.6233155060316	260.2631600362755	221.82876704145028	186.56411064556133	210.70484860600126	224.3589003266335	315.2800463307429	298.90273935848205	299.35676432163297	118.2423186064029	134.91695502825362	124.58632003128801	289.9789295311674	292.8906415208127	300.0781136675223	258.44774641529546	260.68314302621434	268.9039847284329	346.5128481837667	322.16198629986866	360.1896886035281	295.80201480455463	292.678982982777	294.35232816028554
YAL026C	29.772512919173018	30.80931921277875	27.93631315203516	22.507120182054987	21.439076521734336	28.6903642705541	24.479523109298942	22.4416288660257	18.592372186484496	22.847214713583877	24.279124551232666	22.70396216629599	27.56389646539227	25.637590401122928	8.267304219808699	29.27627780046786	30.59050183701754	29.77404250129635	30.70237414444451	24.92230982930146	23.89625859940862	13.218331950014793	11.43789213872675	13.22064141229878	29.023896067398077	29.250048627180988	31.45219718915117	29.13030966123061	29.068100056249047	29.52839492385849	28.146198087777144	22.247821073660653	28.502656323054698	30.39254990921073	28.125515706840236	24.105266736590533
YAL027W	27.616114278776642	27.04171015717267	29.36436958655689	24.21410720152679	25.569503747407357	28.34855460131276	30.11825750449534	23.982205488298888	30.790118021366215	29.874042014673705	31.890924986196552	32.02381025686949	25.747562906306605	27.510267146960835	11.818874170478933	39.4332350133513	34.74063336500477	30.871558549264094	22.59251486479086	25.146069724484715	22.76680757876422	33.5560092324326	41.43859794965231	40.39393353689206	21.56611621446349	19.36023451029182	23.69105915190229	23.337055923012453	23.77573342432549	29.986753758595068	25.045214007111785	25.288249492328433	23.63867452677656	34.87350278044052	37.266937782559275	38.19900600993682
YAL028W	8.510811884608339	8.434225395353458	7.212920054584004	5.561661736618141	8.595343540070552	10.1373375531567	7.357319439415121	11.578855401739007	5.197632838373979	11.401314284169263	6.727497360171282	3.4253866628847707	4.666924380839287	3.546723455396304	3.6270770964356793	5.675365982637437	9.291345863392772	15.064330040750528	6.222514687336467	1.727186895482395	2.383782184777645	13.501021272196871	15.0542845061183	9.469767158069157	3.964359598246966	3.579688663623756	4.891506919010414	2.643012811534024	3.144070813617563	4.361626979380853	4.043246967161184	2.50890877838929	3.703505392143472	10.988680456450131	9.336519398805333	6.254509357241977
YAL029C	39.31901422522491	41.59612404832869	36.675048594622204	35.357550570436125	35.029143537056186	38.844681643759664	32.51971325236208	31.202414432682087	28.389043478038182	32.34665234176438	39.65340044938499	36.149453173187354	40.95332016051612	34.80958148240634	16.81461659885129	40.15612409876813	39.04217358145907	36.06965395585266	40.994174833847886	34.23961530014436	35.96488670766871	25.404806416251173	22.436941193596393	25.729496695850212	38.73303131408294	38.16616746823364	41.255500216149855	44.506363449424974	39.51677670262647	38.90934587261947	41.41659273128806	37.47845909904824	40.46281778135584	48.381816110413524	52.38689477998027	47.12560772594059
YAL030W	106.99241778995776	87.2047561010347	109.23314381594022	92.00958402237484	83.14130309029836	126.48086489682626	94.77562512562098	89.16184357681458	83.62535699449404	141.21568892903244	126.11330186526489	130.68072546610782	111.16415690464731	108.19163886367792	67.8320539808866	234.41669798489013	189.18123770731782	204.88178414468055	82.19223331479323	96.03668383175625	93.30292536265922	187.05795638113	176.903254786065	177.79097282012265	99.1935369864267	95.42709217186255	95.3100041029611	97.01270688006043	107.51519167319968	109.7707052961358	74.94829862417596	90.54263424319873	83.79879663009365	129.49367325866618	130.25892046979467	129.88102129266505
YAL031C	23.20091541880457	21.642843796408336	21.390046625567145	17.618043857030898	17.44064979147589	21.97436429710343	17.524552969815904	20.93569057653952	16.029217330293996	20.192564981928705	18.201871247527823	15.340424144483467	20.054197901008976	20.148400542621374	4.296861880623274	25.495534768338068	31.840444897737402	26.77120670497047	21.008897046058035	15.626650250991569	17.247173668198446	19.05212328018654	20.411171619924424	19.271549397128243	21.75619045906555	21.06420941310506	23.628097150630797	19.542443620302162	19.49455630890993	23.712537714441286	20.479532809581805	13.856026878634548	18.70494406167571	21.922156226300366	20.00962975230727	13.144596731924736
YAL032C	26.25891987907833	29.93379715773653	30.339779026219972	19.040190605242167	21.455222259257564	24.976293787263	24.661588062775024	27.982038158578003	21.35148171877202	22.509728562312095	20.159995672143843	21.024830093863066	36.444513389073336	36.00645306131956	24.72335729929217	44.57884330291949	47.57589921501726	40.3278726619223	42.804559632633016	35.53384504718557	38.60190677393517	34.94283274736676	34.82035763419754	32.21185674887163	35.11018665233675	38.50255365163046	46.04455430175068	32.581186838900564	37.86925627509023	39.34882739577519	46.453288655228995	28.803962748491642	36.56411226670129	35.028023978027626	37.19666969411922	34.91379603340186
YAL033W	71.64906127115596	70.72908646450108	69.06104089471467	74.02688981978493	69.61464498038	57.22684020517271	80.41676161974684	77.66807713847433	79.54302670777697	71.57162702802532	67.61790122689037	78.99615282805725	70.7411294013631	70.4299467278163	95.54263164436891	68.84921084063515	57.984433751805284	54.45349288382592	71.567000092275	75.5790068264725	74.65456872071226	68.92063947504744	77.27540196160075	68.90441524532731	69.57173074899652	65.06975194180151	74.97204890470564	71.45903969166517	74.87412181269316	75.62732367795624	65.77530951362691	64.92186437186959	72.62546589723279	47.334590653478166	48.24486314651539	53.784333385891905
YAL034C	20.94506172690699	21.814939646490238	18.745103975981383	20.76364414879991	21.743621113414576	22.520109467021882	18.17040791882093	22.779183261375273	15.657854339712856	24.286173077603923	21.013297477402464	19.02966387495457	17.862042532239414	14.827468579208869	6.941808624227085	17.41014527004567	23.654166184662405	24.751348146836055	21.23151999341792	13.159915574735741	13.787442940332344	50.92891858880885	48.420920446274295	50.26311181076361	21.09841730860766	19.741799283233373	22.679479469560825	22.097775326338223	22.082979571373173	25.507549924278035	16.272124763210513	10.47455957387943	17.60918011324672	17.098794448660204	15.045527227946382	11.135779869271373
YAL034W-A	14.13930799583029	16.788788685437936	17.138473166240797	12.388851293544601	12.279062200100787	20.853951537922352	13.465570154126226	15.171566677437825	12.34149554169367	15.093168433328833	15.56935103353925	15.602985778691446	19.901596506777345	22.10427915859806	10.498986630432082	29.77281144919575	26.959651171876175	25.753813549118714	18.071437612970445	16.087512226493168	15.248073676616066	16.119686257628782	18.937334081109128	19.480663868027975	16.14740298074536	18.86439105274741	17.019338359477505	22.015425397173523	24.526780343790296	21.215439941518017	20.61143942658107	20.797920910483427	19.55677592279844	13.077997912198615	11.64033587383522	13.95659071256869
YAL035W	186.1326218724252	205.55385893367594	176.18666291091597	156.46630283605722	155.52910159815607	161.6824193527853	166.9315322289248	168.37952132900358	141.34441134696272	125.21382486096279	153.61232804833733	134.14797821688887	215.76684587986358	197.10992581683703	90.03523931011621	195.42225242836795	228.99158596926188	227.43377778483003	256.2665287375544	207.20456231316564	222.91894221042628	127.07708817599291	121.91699146455883	130.89601105275247	206.0987243206076	213.8323893764196	213.66256719917953	184.88292586297317	182.61684288610562	200.5851605164068	266.0711435272168	199.78352848950757	259.2631698526703	238.02052511172138	235.91387335211812	195.1528238814071
YAL036C	139.0678056100412	160.7918316311885	131.00576471232054	113.56644080406174	108.30507618537978	129.99232065660073	106.35777828154409	115.64279825271284	99.80051051532413	108.26526132091617	119.67978957684583	120.6963800977927	166.31281380916914	155.20538726043142	74.21487383972804	92.92278718095382	103.10034118606039	113.63855575718893	172.80181024028107	162.5170448200115	162.0399255820785	42.75225978838152	42.69587099820368	38.45702060929487	169.2493487292481	171.60147240683688	175.43047063067092	155.34707800592244	144.30325571368218	152.85396971411367	188.37425919878947	178.0595153827311	183.6099672436303	156.73990722160593	161.46074140921928	159.9381274821646
YAL037W	10.997924141428005	13.33095542860619	11.655994937044325	18.470878087855308	20.367995403547116	19.26337821098647	16.937162459486892	16.51438861089985	14.560837491508467	17.867997229721517	22.583104908059337	21.004960357761252	9.177123689187702	10.19579409213371	9.429099757101872	24.41500840604061	26.654548445608018	24.732328155944533	9.742124557361155	10.506154037676506	8.448862323752483	10.379596130505012	7.3311229235524005	8.83985853907259	11.473847767226282	11.674383948988238	10.625440029628177	12.042862462170055	15.088890407487657	16.671920199386417	6.783078793592775	7.285072022180887	6.48216778038951	8.126633174796023	8.546821541597495	8.297488932556178
YAL038W	2986.8778987440487	3142.1645048855908	2805.467190718835	2831.175307023036	3278.723372477357	3595.0238112771	2810.9717499674857	3419.228625066394	2729.5096924874883	3035.2929696985693	3514.6257458824048	2663.219309587069	2439.08149397315	1916.1485814021012	938.0362337952176	2690.6552336007917	5084.319752303534	5237.967560731927	3003.7683297751305	1851.5709240632118	2220.710683402454	2704.1219991987855	2501.4559408841524	2482.9417298331236	2695.608392029914	2824.6803118951793	3061.2973455733622	2458.1895842753906	2569.3118424450277	2927.7073314578734	2560.570297940166	1504.5521451858217	2308.453922822132	2002.2628513386521	1556.7829968189815	900.8428690043924
YAL039C	75.52606191345099	82.65192365735838	73.91397890353245	55.31355675658126	55.30801977033994	75.23074157236867	98.91151820264899	107.44735308785707	89.23786765113883	88.29684506739974	89.06365567696756	79.97136062281645	72.70650251820966	67.50707466598237	100.67814655221135	139.42624670428242	181.2363041634977	203.61196115901004	92.15544251945308	82.31197014903934	91.57281473404034	120.91646368660221	118.36431192935511	114.8175447318892	129.39669728678098	130.95031455782163	122.63913680573741	110.19669185115129	114.88576059511996	123.27801783591492	162.31153877646003	114.92520635693077	144.975702596202	530.7216439445084	505.4143447447505	404.0413044778317
YAL040C	55.157629903036565	61.483440070726004	47.72348004024995	24.713330984784577	24.904028748650195	53.11504327671004	22.165704923299675	31.276719274162616	18.762958378319638	35.534096185660864	28.898890505890126	13.354738567549983	54.6455098392333	37.599317449059214	16.017162880365152	23.719862347780342	56.396598650016266	77.4708482691417	73.49249226023299	27.90392144164578	39.481049183161915	14.577301737012695	13.07286674673733	11.900310464123914	58.29364634479981	49.87272431206758	56.875714007440706	37.97233016632956	40.45872166960128	57.53149484342922	86.702011174657	43.87880085620985	78.91076338058718	160.54212247376032	132.76769836971073	69.74958671002946
YAL041W	39.26877849285636	37.326675200097334	36.0859492963374	27.156243959887583	26.764059393237027	39.43060994506908	29.47653326789388	32.4410765594901	27.372316415132527	37.938521082521184	31.605381241708077	25.504672837641706	40.27438592630322	36.13431688611118	25.44866211281766	39.74162421727755	41.442687369976404	42.57596142899542	42.15046596728713	34.517241292501296	34.72332923294492	23.388548584161448	26.497061365566804	24.28511026587792	39.68287918212502	38.45679418490243	38.133990303961994	37.23321194989715	38.36713788823863	41.38951899114236	38.72521347614785	26.431416468719174	38.576803375976596	45.174688148549	41.901225818060716	32.35970058383105
YAL042W	193.6173672742315	203.5660281589268	182.54367434427738	140.96320592745445	150.84312033479307	176.334950955004	150.3988490134053	162.15314273857854	139.11101528059964	153.84884600532806	147.42366254659547	127.18515050508023	177.22010900108785	173.59696440480482	190.53160123951218	169.46892866661415	206.53955494695091	220.48299710303766	191.391451751549	150.58847616811127	156.02756354137165	173.02464156150862	177.59947335483028	164.94008481633432	176.84215295860065	182.64320528507352	187.34058312090932	167.8402305796829	167.52263767412322	190.1547429065114	183.92853655047355	133.04874093712584	167.6555542496027	162.49877028897174	153.08263878418185	124.67824651090181
YAL043C	36.75750646379494	42.5405599899522	33.21566459368619	20.608121452810213	21.48232703014826	42.92460638085105	24.749027401224815	35.05516910544321	19.95503608730263	31.24846882751147	25.789861130216607	11.601947740841332	34.577033770874955	26.935210092103148	25.79624799209271	11.925949509981285	38.02569325573709	48.66480229493086	46.171058980036584	21.571412866644792	29.5645917054154	20.874261940958696	19.099426509521567	15.132687918594511	32.457004902767565	33.49262778535679	32.22742158551572	23.43335820441628	27.02487834176894	41.93261085900363	41.86817701574065	20.052023803608865	39.3272592230721	38.19475594049868	33.29202198188884	16.98850530441927
YAL044C	283.1345282725526	265.309400670366	307.88486095416357	352.56693613309784	348.9090422055231	479.11848122184614	413.19401858567284	393.9450334302688	429.2915093646745	667.4969455737061	529.8900017783593	554.8199221543525	320.15541182585554	332.6714948283649	429.9729340704777	699.8420236840727	606.6868501303996	625.2598437274398	272.64439353724254	312.01176744022234	278.1946839883121	262.4177964348612	261.25456236659466	273.7065314023503	645.8768041544785	666.1099318967368	637.2346276807673	646.8640100520438	751.1019696321115	785.6415590407734	244.85724431046478	278.0493179245359	245.86193926132913	194.05776681128583	210.2239785468282	219.65630892316855
YAL044W-A	90.32079655797314	74.21678109960874	84.28787067946682	102.38505684189688	115.89824719819967	107.58711199127518	106.59788734696954	108.87928059630543	100.98258085983728	124.90773204656547	128.06145303894462	133.21749393478876	79.85707631293157	84.82129581965977	79.16353945766777	172.72696754755836	142.12680167488452	131.01948532630266	73.49117346517384	87.77745611988423	87.98834037575175	96.24604809362424	103.26710950688165	97.43891996855366	76.50295962393892	72.0054723585449	88.43997071190135	90.71133849248758	86.10031415553051	82.8727789441281	70.95655757882314	73.67907163760097	76.33258764070145	105.39313743350314	109.63404858205686	118.80073639454035
YAL046C	88.87539066547534	77.40554764997144	92.0613178099553	69.03465002802429	77.02974681878166	82.61804332403938	119.05167855868918	95.36675521555576	103.4611154531713	110.35368874080604	103.06905733859186	95.63932125846198	79.6051020531412	103.28375202006349	46.75879717446271	184.77218689822664	147.53591556990202	145.44034841464156	81.77588656841537	91.30689949408222	93.88681648702477	59.832220681243825	63.29274453647586	63.4299841670669	101.63901867526182	101.96980521200643	85.36117880744769	112.38379041798272	94.84860527691808	86.22363452708365	79.35472825192407	102.56702904282226	85.19129079750304	73.61319332928511	86.95582649887078	108.7601580282921
YAL047C	17.984990930465308	16.73414242420159	19.08498551935534	15.63146172914846	15.66250340838273	17.912466243082513	15.090870366600498	19.1122166604749	14.777938662415213	16.41449380342797	17.259722648122356	14.202822748546609	17.67553012677537	16.300213883679117	12.672290951081553	26.539855594581816	25.11265295688453	26.1141897706081	16.542782949260364	15.158522387587361	16.669987538980184	16.262979156885173	13.697766999808179	15.902279727635642	16.595389428446907	17.94856542677837	16.015155986685947	18.208523534620895	17.313499295377174	19.819758845824236	17.70585770728607	15.47593513752859	18.372354711025327	14.291647577330826	13.085430231786633	11.793146271360468
YAL048C	14.389190545966017	18.72519062889934	13.637635505196597	13.338912086349804	14.648705782576377	14.800684211168429	16.360534940713517	15.734016852338563	13.147517097136005	16.353020622238866	17.56357346530431	15.357777565461388	15.771249785601553	12.45888149002518	2.821422969268467	18.111652954919304	20.46894460291917	19.676377976454035	16.73924830175788	11.422209601113245	10.820658642923748	10.963573901851284	11.145194756462832	10.715554423133826	16.139038617636967	15.55423531658413	18.059355947792945	15.799988675544054	15.812358609738308	17.276609823803224	15.583688715536221	11.505554271391135	16.4317615612959	19.64219030123626	15.452613706641392	11.958403795318565
YAL049C	80.26708560958734	84.45256865148315	83.79298091479363	65.9893119812394	72.2244885106157	77.18751895323969	68.91309514997975	69.79635274399683	62.88026868663592	90.39424626518314	83.16502986655215	81.88588936714848	78.62722747897593	78.79173699854805	75.41631721826202	156.91839628175947	133.32138713663647	135.29796094634003	67.00836685910852	72.30755295313428	68.66777721943774	102.4836801723805	97.9183027006651	111.41034015394477	65.14842411221407	70.32099508096444	72.95198145105773	86.67667700594657	91.17958953570736	90.51832941386536	73.79989727428939	79.56184573946358	80.94804642827876	135.3989665350848	146.39045126787997	132.58162181630703
YAL051W	23.354117255161405	24.388968081355078	22.460278975217363	19.418192065384968	19.528338573084017	21.04905967261943	22.383145407186547	25.42014618833192	19.32054459278159	20.416425319089385	21.4047428181956	16.99606513777212	20.929744718277806	18.09230236019203	6.762620701319625	20.451357499201546	25.328861046304727	24.699979893894696	21.25123214460279	14.411235369926388	16.345044040935004	23.1687730514668	19.418774779853955	21.802613558120576	21.752506263304266	20.72525230744282	23.430010500115294	17.720894176420455	19.071482415096177	22.789263017958227	21.049700390909937	13.894374844019438	20.413556849330593	17.550555326723348	16.708548289660445	12.269086397702743
YAL053W	74.34978797832467	70.0028871227941	68.3958260410628	112.03502892238933	119.05873820126521	113.20566415311797	69.9532135050834	70.28160675106743	66.79016063842808	101.52308670082753	120.35556244302649	118.28386419285545	75.54696100882131	74.7219769982241	19.014948873333847	110.01788339671941	111.2844816848596	111.3070601553227	77.25310687296971	67.88387639778982	72.9003689490603	35.7238251671342	32.23626226266457	32.696221674201304	105.65362405821597	109.07919229721445	113.89588437556044	123.22935350071046	119.15875079330908	129.4370847416812	108.210726179714	90.19750778528815	103.43361488057842	254.18203600145975	275.78765105802165	260.2408584038893
YAL054C	11.887370605029172	10.918223093264302	12.036232599566357	12.271224056517964	10.544657955922208	12.941463972374702	13.09631320291618	11.304481331913566	12.665965550975537	18.472769298445602	17.186480459055478	17.54399136149538	12.10555538596158	12.535000206555004	6.120386874388301	26.32210262948404	21.432566245112394	22.995899188599246	13.923871987751069	14.901170744351951	13.268890438883448	134.1060109138428	117.74633859599534	106.07672582312459	15.589108503105786	14.363837063015165	16.91827475347839	14.406296804255206	14.518667121330587	16.054801373427036	10.872766885232439	12.202302873292107	11.345551906461981	19.16403441302181	19.942321308533508	19.49461444017174
