Gene Symbol	WT_1	WT_2	WT_3	mct1_1	mct1_2	mct1_3	mpc1_1	mpc1_2	mpc1_3	WT_starv_1	WT_starv_2
COX4	11.3968	11.7523	10.7486	2.0685	2.10786	2.09707	12.9876	12.1219	10.718	11.3695	12.6318
											
RPS26A	4.57053	39.7262	4.62021	11.6149	4.35789	4.81548	4.69457	4.61898	5.68127	8.99759	6.30237
											
CDC55	8.3646	7.86757	8.23734	8.60468	9.60213	9.13389	8.96167	10.0188	8.77716	10.7558	9.67636
											
COX13	10.851	10.8147	11.265	1.22832	1.57268	0.985737	12.3059	11.589	10.1231	13.5219	15.7427
											
HOS2	7.47031	8.93322	8.9219	10.2918	7.49856	9.84822	9.85104	10.0916	10.133	8.16335	8.79695
											
GCN1	10.483	9.42613	10.483	8.80403	9.24532	8.58405	9.08938	8.58613	8.9092	8.06041	8.32936
											
DSD1	8.05147	8.21371	9.01963	9.41147	7.80281	9.28669	9.32525	9.1989	9.10928	9.76995	10.8108
											
MDS3	9.16536	8.65871	9.20521	8.62631	9.17941	9.69229	8.58107	9.11654	8.75576	9.6111	9.40824
											
YIP4	10.6028	6.96817	10.9723	6.44074	11.882	6.07611	9.30209	8.55783	9.87753	7.94151	11.3789
											
EMP24	9.3385	9.1286	11.0252	9.8918	7.06162	9.68817	9.24663	8.858	9.06411	7.68404	9.0133
											
MCM6	9.87117	8.21663	8.66754	9.38978	9.13974	9.96018	9.6574	8.79342	9.84092	8.32635	8.13686
											
ARO8	6.34647	6.39006	6.54251	5.88271	5.41746	6.0869	12.1453	13.4061	12.9722	12.6087	12.2016
											
KEX1	10.9057	9.24598	10.1665	9.77163	9.74142	10.0744	10.0204	9.62603	10.3181	5.19322	4.93663
											
POX1	3.48363	3.71619	3.79868	10.9911	10.2679	12.3923	2.81637	3.44369	3.07989	21.3581	24.6521
											
CHC1	8.94576	8.54635	9.39839	9.88516	8.7577	9.48687	8.86057	8.84536	8.88927	9.05563	9.32892
											
SPT16	9.27233	8.98096	9.15655	9.94653	8.89362	10.1852	8.97215	9.42719	8.49053	8.66777	8.00719
											
SIP2	9.14268	8.69642	8.54635	8.24649	8.98624	8.15484	9.22837	9.00937	8.69337	10.583	10.7129
											
YPT32	8.83804	7.26809	9.03046	9.52207	11.7441	9.60542	9.73764	8.37804	10.0719	7.24542	8.55878
											
NCS6	7.86724	8.55335	8.78875	9.60495	6.53713	9.8673	9.65324	9.33975	9.87109	9.35847	10.5587
											
VAM7	8.68778	8.42826	8.52905	9.07084	9.94609	9.17407	9.21646	9.41207	9.06886	9.32195	9.14457
											
SKI8	10.1886	8.8544	9.31162	7.93062	8.73536	8.30103	9.31324	9.18184	9.03981	9.63778	9.50566
											
KIP3	9.85243	11.0334	11.0269	10.6113	8.34014	10.3256	9.15836	9.12077	9.65306	5.42521	5.45274
											
MDM34	11.5824	11.0666	12.5896	6.71088	9.19431	6.73945	9.20465	9.00089	8.68268	7.56436	7.66415
											
FRA2	5.95929	9.16789	12.3992	12.77	2.0356	10.3855	8.26115	9.5275	9.85405	8.8377	10.8022
											
NIF3	10.0639	9.46294	9.672	10.1772	8.89934	9.66214	8.02302	9.26975	7.76667	9.05269	7.95037
											
COG1	8.64472	8.67227	9.59672	9.40296	8.15221	9.47127	9.15352	9.03675	9.51225	8.98916	9.36816
											
SDT1	10.5783	10.1986	9.92012	9.11736	8.73949	9.52456	12.6376	13.77	12.0253	2.13389	1.35479
											
OST5	8.53691	10.3754	9.26395	11.3436	10.3475	10.49	8.60981	8.90686	8.08147	7.52912	6.51536
											
MTC3	10.5503	10.7233	10.5185	5.44368	6.39638	5.9129	10.5492	10.7737	10.2386	9.75859	9.13479
											
VID30	8.30958	8.52496	8.27108	8.7906	9.47806	9.24985	9.0973	9.37288	8.46918	10.4012	10.0353
											
SHE10	8.36395	7.39563	8.61813	10.3683	10.2505	10.3264	9.61425	9.88858	8.58836	8.19254	8.39344
											
SAP4	8.25861	7.45072	7.83606	7.74544	7.63738	8.41312	12.0867	11.164	11.6807	8.238	9.48938
											
EMC4	9.9164	8.16331	9.69554	9.59944	10.6545	9.18517	9.18088	8.74004	8.89586	7.73595	8.23288
											
TAN1	8.87452	9.39032	9.82675	10.4431	8.52455	10.2577	8.1135	9.13046	7.82884	8.91602	8.69415
											
SEC15	9.16278	8.33139	9.33899	8.86342	10.6054	9.23902	9.21938	9.0007	9.20954	8.47773	8.55162
											
"ADE5,7"	7.8035	7.37397	7.8483	10.9337	10.7021	10.9355	8.31841	8.67091	8.6001	9.45942	9.35408
											
MTO1	10.1161	10.1765	11.4572	7.83916	7.89122	8.07799	10.9295	10.8233	10.9857	5.76612	5.93719
											
HAP2	8.96891	10.3513	10.1903	9.06248	11.2743	7.65117	8.90703	10.161	8.50567	7.85377	7.074
											
CSE1	9.53934	8.14705	9.22068	8.6446	10.0792	8.978	8.91374	8.59659	9.07041	9.45883	9.3516
											
DOC1	8.10084	7.88418	8.26071	8.89882	10.0821	9.87696	10.153	9.17263	9.94353	8.7765	8.85075
											
KAP114	8.47336	8.04448	8.72472	9.03137	10.7249	9.13508	9.26726	9.13088	8.90615	9.17566	9.38618
											
YGL242C	7.17135	10.3617	8.88295	10.8457	6.21602	12.0441	8.1889	9.53634	7.8556	9.17464	9.72269
											
TAD1	8.60075	8.06813	8.67412	8.67038	8.79377	9.02629	8.87727	9.66733	9.00212	9.99984	10.62
											
RTF1	9.27913	8.79925	8.73294	8.83718	9.36953	8.95502	9.20547	9.60994	9.3717	9.06668	8.77316
											
GUS1	9.70995	9.92462	9.0239	9.0778	8.1082	9.04081	9.16926	9.28521	9.01604	9.13951	8.50469
											
RAI1	9.19044	8.07291	8.94386	8.77743	8.712	9.29509	10.2796	8.88696	10.4775	8.66968	8.69453
											
BRR6	7.48456	7.72617	6.11653	9.13714	11.3687	9.96335	9.18842	11.0442	10.4447	7.66213	9.86423
											
PDE1	7.92219	8.52325	7.70232	10.0113	9.91919	9.20613	8.17161	8.93078	8.16594	11.6668	9.78048
											
RMR1	6.38297	7.35408	9.00358	9.97404	6.67696	9.85225	8.72637	9.91108	8.90805	11.1371	12.0735
											
HFM1	11.7766	11.974	12.7579	11.928	14.8815	12.4044	7.01856	7.4063	8.08006	1.00379	0.768928
											
RTG2	9.34947	7.93554	8.53833	8.77002	8.78329	9.51957	9.07803	8.71424	9.07864	9.82681	10.4061
											
HXK2	7.81495	10.4654	8.04087	8.53499	7.53778	8.12567	9.37849	10.1123	10.3531	10.1865	9.45
											
FZF1	9.59261	10.2393	9.63488	8.87118	9.03789	9.14161	8.34508	9.40824	8.23268	9.35118	8.14534
											
ADH4	22.137	12.1394	11.1134	5.82425	5.79107	4.32017	5.41389	4.45098	5.88084	4.42577	18.5033
											
MNT2	12.1909	10.8115	12.6593	9.07157	11.1682	9.09904	9.45857	9.44699	10.1345	2.98754	2.97188
											
YGR001C	8.53945	8.85407	9.74449	10.3097	6.64866	9.56044	8.96229	9.30287	9.48921	8.95549	9.63331
											
SWC4	9.53357	8.60788	8.91396	9.34096	10.4112	9.74195	9.56106	9.16092	9.10006	8.00165	7.62683
											
CUL3	9.21616	8.4201	9.24849	10.3395	12.0403	11.0275	9.42278	9.27736	9.28339	6.03826	5.68607
											
PEX31	9.16357	8.19907	9.09642	7.65724	9.76063	7.20526	8.4534	9.55528	9.44515	10.5463	10.9177
											
TFG2	9.64389	7.85793	8.84072	8.25442	8.6517	8.85632	9.65915	9.07591	9.67285	9.65228	9.83483
											
PRP18	7.62263	7.95276	8.50669	9.29485	9.10141	10.3187	9.30256	8.43335	9.49345	9.69035	10.2832
											
ECT1	8.99698	10.3475	10.5035	11.8259	7.83817	11.4809	9.56534	9.86951	9.04741	5.52497	4.99981
											
STF2	12.0216	13.4271	13.0838	6.09096	6.20622	5.8416	7.13146	8.63745	8.28077	10.3812	8.89787
											
SEC9	9.63302	8.2794	8.79522	8.10217	9.39392	8.50028	9.95328	9.6809	9.9252	8.73089	9.00573
											
NMA2	7.60181	7.8687	8.17062	11.3829	8.15582	10.7465	9.29628	8.70187	8.89337	9.30209	9.88004
											
YGR012W	9.53523	9.18431	9.45824	10.1306	10.1174	9.53448	8.34002	9.0965	8.03413	8.61058	7.95854
											
SNU71	8.63363	7.9767	8.25203	9.06826	9.43116	9.13347	9.97091	9.23838	9.83382	9.04688	9.41476
											
MSB2	10.8984	9.19479	10.1617	9.56554	12.2123	10.993	9.11032	8.672	8.99675	5.39061	4.80458
											
YGR015C	8.87329	8.66295	7.3372	6.75532	9.02696	10.3702	10.6909	9.80684	16.0787	5.98674	6.41093
											
YGR017W	8.30881	7.11919	7.1001	9.01702	8.79694	9.64791	9.93009	9.87934	9.81689	10.7227	9.66102
											
UGA1	6.70038	6.97437	7.95657	11.8698	12.473	11.9742	7.58781	8.68776	7.52882	9.10342	9.14395
											
VMA7	10.951	8.95144	9.81245	9.50057	9.56486	9.31311	9.62746	8.88754	8.75892	6.93495	7.69771
											
YGR021W	11.3599	10.4193	11.756	6.05114	7.10899	6.13897	9.78547	10.1949	9.61249	8.82499	8.74795
											
THG1	6.08676	9.49447	9.03862	13.0612	8.13484	10.8167	8.35423	10.8004	6.13337	9.99463	8.08472
											
YGR026W	11.986	7.3743	8.27317	8.02958	8.3186	9.86101	9.41653	8.23397	10.095	9.10351	9.3083
											
RPS25A	9.82518	16.8597	8.32512	8.17818	7.08288	7.00686	9.08353	7.43068	9.33013	8.71965	8.15813
											
MSP1	10.2285	10.2396	10.8531	8.76592	9.6324	8.64526	8.87513	8.77341	8.44701	7.69301	7.84662
											
ERV1	6.41209	7.05893	7.81339	6.36795	6.51255	6.50255	11.2789	11.0615	12.0572	11.9469	12.9881
											
POP6	9.92377	9.87187	11.182	10.4248	8.99494	10.3086	9.23596	9.13365	9.28403	5.61166	6.02873
											
IMO32	9.41536	8.53212	9.62839	5.39797	6.18891	5.54289	10.9928	11.2276	11.2448	10.4856	11.3435
											
GSC2	10.7869	10.0173	10.8468	9.84715	9.6303	9.87964	9.37751	10.0113	9.75172	5.11366	4.73771
											
TIM21	9.49063	8.66298	9.34445	5.05699	5.78744	6.08947	10.7782	10.7042	10.1486	11.5622	12.3749
											
RPL26B	9.94822	15.9176	8.341	8.81469	8.02965	7.61783	8.31003	8.15268	8.35079	8.98295	7.5346
											
YGR035C	7.64497	5.98495	6.77674	16.9153	22.4617	20.6656	5.19694	4.77712	3.92155	2.83665	2.8185
											
CAX4	7.17211	7.51523	8.77918	10.1273	11.8547	10.8378	8.76876	9.3904	8.56924	8.35974	8.62557
											
ACB1	8.54787	8.54592	8.29086	10.8165	11.1255	10.0218	8.93743	8.22263	7.77112	7.40308	10.3172
											
KSS1	9.83381	9.42288	9.78027	10.3229	10.2226	11.1058	7.79222	8.56114	8.04805	7.8317	7.07864
											
BUD9	7.75251	6.47015	7.10187	9.59847	11.8519	10.2063	9.86561	9.29247	10.5775	8.01466	9.26857
											
YGR042W	9.38829	8.83208	8.73408	10.1526	10.4267	10.2842	8.64938	9.13537	8.93529	7.94392	7.51823
											
NQM1	2.65963	3.02539	3.05186	9.78908	11.6759	10.877	2.87861	3.23855	3.16768	24.0476	25.5887
											
RME1	11.1075	8.53552	10.2838	9.27679	11.7514	10.0286	10.3854	9.90331	11.1658	3.68737	3.87465
											
TAM41	10.3692	9.59549	10.1282	4.45541	5.29013	4.86001	9.47019	9.48148	9.49813	13.5903	13.2615
											
TFC4	8.39423	8.46019	8.43636	9.66781	9.91474	10.0096	8.97177	9.38455	8.39571	9.59385	8.77117
											
UFD1	9.34185	7.94553	9.09058	9.16814	9.365	8.87626	8.9822	8.43734	8.89223	9.57314	10.3277
											
SCM4	8.80868	8.82058	8.85788	13.0028	8.02695	14.6331	7.00062	8.38232	6.54682	8.56513	7.35512
											
YGR053C	8.66682	7.31683	8.66887	7.42627	8.38567	7.97515	9.28938	9.02042	7.83058	13.3755	12.0445
											
YGR054W	11.7942	8.85072	9.88068	8.35503	7.85628	8.72277	9.4923	8.29269	10.0015	8.26301	8.49076
											
MUP1	12.3162	9.25391	11.1904	9.89225	11.2914	10.5822	11.7736	10.6154	11.2704	0.794559	1.01955
											
RSC1	7.93393	8.6732	9.43323	9.33793	8.44355	8.72525	9.21795	9.9229	9.78998	9.07241	9.44966
											
LST7	10.4262	8.66012	8.79792	9.83714	10.0326	10.0674	9.79085	8.82798	7.9857	7.63077	7.94329
											
PEF1	9.40054	8.67943	8.75879	9.90584	11.1603	10.3594	10.2795	9.32944	9.54052	6.5596	6.02665
											
ERG25	7.58348	9.26862	11.8685	18.9721	4.71809	15.6604	9.13227	10.5019	10.4152	1.06093	0.818573
											
ADE6	7.26273	7.02734	7.71555	7.99193	7.75451	7.72075	10.2002	10.8092	10.46	11.5119	11.5459
											
COX18	12.7732	9.10593	10.0378	6.34365	7.13257	7.23778	10.3085	9.36321	10.4088	9.16611	8.12245
											
SPT4	7.9313	9.65169	9.53304	11.186	8.76474	10.6972	8.03523	9.80624	9.17172	7.36748	7.85536
											
VHT1	8.31732	7.15746	8.09312	8.9458	11.0576	9.07455	14.2428	11.703	14.1801	4.01253	3.21579
											
YGR067C	5.16654	6.26102	6.28427	4.44274	5.81702	6.46947	7.67524	10.5987	7.36431	20.0422	19.8785
											
ART5	7.93218	8.88162	9.59068	10.3391	8.31626	9.82933	9.86067	10.3835	9.44473	7.60029	7.82166
											
ROM1	7.73443	7.24569	7.39818	8.98607	10.5451	9.47901	9.15627	9.63762	9.53065	10.8113	9.47569
											
YGR071C	8.70708	8.62599	9.10447	9.58724	10.0703	9.71233	8.58334	9.40249	9.36533	8.56457	8.27686
											
UPF3	10.1661	7.95783	9.49341	8.4082	9.87346	9.93782	9.99311	8.85748	9.48549	7.86893	7.95818
											
PRP38	9.16034	9.58443	10.2046	9.82619	10.6141	10.1171	9.15613	8.53858	8.40827	7.28626	7.10396
											
MRPL25	12.9907	10.8566	11.302	5.46202	6.40289	5.46056	10.9837	10.6666	11.5822	7.68368	6.60914
											
PEX8	7.83199	9.27198	8.99559	9.82206	9.34135	8.67334	8.90667	9.04649	7.77027	10.2404	10.0998
											
PAC10	7.63661	9.95329	9.49958	10.6107	7.51644	9.15815	8.88332	9.84827	8.04475	8.9926	9.85625
											
YGR079W	11.4642	8.58044	9.02	10.9117	13.9819	17.5625	7.42462	7.5047	8.53185	2.27243	2.74561
											
TWF1	9.70741	8.2927	9.52905	7.91873	9.11164	8.08503	9.44598	8.90356	9.28326	9.51877	10.2039
											
SLX9	12.3816	9.32514	9.80998	8.31728	11.2055	10.0589	10.2659	8.77121	10.1658	5.11213	4.58653
											
TOM20	9.38474	8.34123	9.74141	8.68681	10.3201	8.70311	9.45057	9.31993	9.25624	8.39104	8.4048
											
GCD2	9.26145	8.41501	9.09217	8.93029	9.46462	9.08006	9.55901	9.38349	9.27822	8.669	8.86667
											
MRP13	10.4816	9.82549	10.8334	6.72155	7.5265	6.85104	10.3242	10.2335	9.67547	8.93413	8.59313
											
RPL11B	8.86171	12.9255	9.53963	8.99309	8.72114	8.31082	7.71089	8.83697	8.91228	9.06746	8.12055
											
PIL1	9.31524	7.79069	7.90607	8.77715	8.69896	9.66802	7.66714	7.85203	7.63786	12.8352	11.8517
											
PDC6	8.62638	8.23516	7.33002	9.49652	10.1525	10.0328	9.00554	9.0176	9.43037	9.63692	9.03616
											
CTT1	5.65742	8.34108	8.58782	8.17498	8.38677	10.0811	4.06099	4.49842	4.19955	23.4934	14.5184
											
NNF2	8.42374	7.97008	7.98374	9.27156	10.0459	10.0789	9.20736	10.253	8.96051	9.10694	8.69822
											
UTP22	8.26046	7.92027	8.85456	8.94246	9.12255	9.31903	9.65991	9.54535	9.5617	9.25987	9.55383
											
PRP31	8.53766	7.96508	8.89039	8.66097	8.70953	9.03108	9.11104	8.36517	9.5119	10.1272	11.09
											
DBF2	9.93261	8.56024	9.61612	9.14039	10.1101	9.09482	10.8016	9.99888	9.99107	6.18214	6.57198
											
YGR093W	8.64573	9.12664	9.24441	9.59385	8.66512	9.81034	8.54027	8.99349	8.8639	9.3901	9.12615
											
VAS1	9.62793	8.37547	8.32778	7.97337	7.42303	8.37725	10.2355	10.2957	9.85478	10.3376	9.17168
											
RRP46	7.91673	9.32537	10.3366	10.657	6.56984	9.47103	8.24281	9.10695	9.55525	8.92757	9.89084
											
TPC1	12.3506	11.7576	10.2304	4.99293	5.76514	4.90307	11.4889	9.89084	8.80519	10.5833	9.232
											
ASK10	8.97443	7.67438	8.03666	9.09214	10.2726	9.74617	9.8013	9.5835	9.75149	9.1424	7.92497
											
TEL2	8.99358	9.307	8.89028	10.1577	11.3139	10.2048	8.40039	9.08449	8.3423	8.10284	7.20271
											
MDR1	8.2765	7.88513	8.80392	9.39912	9.66977	9.36118	8.99387	9.04405	9.20131	9.5799	9.78525
											
PCP1	9.07656	9.36506	9.22742	6.32738	7.78791	7.4885	11.045	9.94912	10.4356	9.5916	9.70586
											
GTF1	11.143	10.2766	11.0045	3.92626	4.49419	4.25465	11.0802	11.6904	11.2499	10.1626	10.7176
											
NOP7	9.56316	8.8639	9.71838	9.52667	9.96117	9.02237	9.16106	8.85096	9.24932	7.94092	8.14209
											
SRB5	9.15197	8.86512	9.38579	9.3738	10.6736	9.44879	8.52238	9.9328	8.94604	7.97996	7.71977
											
VOA1	13.1558	10.2331	9.67403	12.3258	6.92626	9.81692	7.61917	8.06741	7.74488	7.97136	6.46528
											
CLB1	9.57638	9.40923	9.87281	8.3592	9.22538	8.81084	9.1153	9.13617	9.11165	8.93277	8.45026
											
CLD1	10.6342	10.0936	10.9592	3.28303	3.55696	3.62354	11.6991	11.5498	10.1755	11.6354	12.7897
											
YGR111W	10.8647	9.4282	10.4237	9.59687	11.2989	9.61836	10.2276	9.58802	9.98398	4.90886	4.06078
											
SHY1	8.65728	10.0842	10.9826	6.61451	5.18433	6.46123	10.3061	11.114	10.5538	10.0215	10.0205
											
DAM1	9.65889	7.91912	9.30509	8.20951	9.95501	9.12739	9.1066	8.48158	9.39533	9.17975	9.66174
											
SPT6	9.81782	8.63607	9.35985	8.6465	9.37081	8.83508	9.1066	8.87372	8.99375	9.17316	9.18663
											
YGR117C	9.69525	8.63717	9.56429	8.39636	9.49553	8.83588	9.02703	8.81792	8.41156	9.83585	9.28317
											
RPS23A	9.28572	18.2029	8.61367	8.84556	7.32792	6.81379	7.65965	8.3785	8.67524	9.61892	6.57814
											
NUP57	8.63955	7.83624	8.69185	8.38855	10.0566	8.31853	9.57409	9.71712	9.08862	9.54259	10.1462
											
COG2	8.27236	9.32241	8.12245	10.2008	10.4191	10.4213	9.02903	10.271	7.71408	8.22265	8.0049
											
YGR122W	7.63813	7.89668	8.93116	9.39224	7.06912	9.35175	9.8018	10.3979	10.0041	9.18862	10.3285
											
PPT1	8.62798	9.34084	10.2104	8.62934	6.88756	9.02568	9.00408	9.7262	9.21135	9.58294	9.75368
											
ASN2	5.66762	8.45736	7.55873	8.69518	4.55412	7.13163	9.7917	12.1278	10.812	12.5294	12.6744
											
YGR125W	9.84078	8.61158	9.65338	9.19802	10.1666	8.9465	9.30477	9.72431	8.67229	7.9187	7.96309
											
YGR126W	7.45502	7.85563	7.64838	8.62542	9.08621	10.1094	9.10453	9.91083	8.43541	11.524	10.2451
											
YGR127W	6.6299	6.55688	7.28314	8.12732	9.03182	8.53146	6.49814	7.30389	7.0109	15.4847	17.5419
											
UTP8	9.36281	8.59657	9.14708	9.34702	9.61737	9.62883	9.23248	8.82737	8.97546	8.56245	8.70255
											
SYF2	8.83944	9.00165	8.75113	9.91063	10.7891	9.92537	8.4057	9.32703	8.08164	8.77848	8.18988
											
YGR130C	8.48852	8.28817	8.17968	9.1686	9.65052	10.1293	7.86979	8.62231	7.60403	11.1316	10.8675
											
PHB1	11.0051	9.41892	11.091	7.01384	8.42091	6.93369	10.1444	9.36387	9.53199	8.35112	8.72522
											
PEX4	8.72737	8.26889	8.94005	9.89237	12.0248	10.8274	8.10554	7.905	8.62356	7.95153	8.73345
											
CAF130	8.24147	8.03802	8.06215	9.47014	9.58305	9.99437	8.63144	9.01809	9.09044	9.9329	9.93793
											
PRE9	11.7813	9.2748	9.09821	8.95096	9.74178	9.83189	9.23919	7.60156	8.36295	7.9286	8.18878
											
LSB1	12.7792	9.35852	11.3149	8.98569	10.3598	8.91007	10.0908	8.67178	9.79059	4.43992	5.29881
											
TPO2	5.65672	6.75139	8.96926	4.41495	4.02269	4.30615	14.5456	15.4097	17.0905	9.31149	9.52149
											
CBF2	8.43434	7.69436	8.79109	10.8952	10.0577	10.5825	8.54272	8.36158	8.88133	8.32804	9.4312
											
VPS62	8.83486	8.5575	8.86405	11.519	8.08813	11.9266	9.44588	10.0188	9.5419	6.36921	6.83411
											
SKN1	11.2261	9.3962	10.8298	9.01866	11.0541	9.10326	10.5195	10.1008	10.1939	4.03811	4.51974
											
ENP2	9.51007	9.60309	10.2757	9.59754	8.54568	9.47611	8.81302	8.87983	9.43594	7.66472	8.19833
											
NAT2	10.1256	8.56311	9.08684	7.20879	7.95462	8.14412	9.95884	10.249	10.5676	9.53529	8.6062
											
RPL24B	8.47295	22.0369	8.07143	8.56689	7.44323	6.55942	7.54944	6.64008	8.50081	8.58209	7.57676
											
YGR149W	6.99533	7.25339	8.76854	9.41023	10.6828	7.95435	9.15926	10.5556	8.24361	10.9416	10.0353
											
CCM1	10.6946	9.5751	10.4942	5.72783	6.92843	6.36923	10.7349	9.84644	10.7923	8.84815	9.98878
											
RSR1	9.55022	9.04088	9.24251	9.73102	11.8275	11.0894	8.21166	8.25025	8.45236	7.57435	7.02986
											
CYS4	9.95788	10.9332	9.40107	7.36505	7.5471	7.33659	10.0226	10.6482	9.86204	8.95205	7.97421
											
PTI1	9.1972	8.0927	8.45915	8.4903	10.2987	9.2428	9.31897	9.40062	9.9345	8.85352	8.71158
											
CHO2	12.0664	10.2401	13.1148	7.16427	7.29841	6.88641	11.0356	10.6003	10.9399	5.1953	5.45851
											
MTR3	8.85327	9.01386	9.35881	8.92978	8.92228	8.93351	8.92362	9.20756	9.11385	9.11755	9.6259
											
NSR1	10.3432	9.46159	9.56315	9.38272	7.05418	9.49003	8.65675	8.86244	9.15521	9.22939	8.80135
											
RTS3	3.896	2.48993	3.81351	16.1763	19.5581	19.7312	8.50397	8.77126	8.63648	4.11681	4.30642
											
TIF4631	10.2103	8.65798	9.5912	7.96645	8.12113	7.95297	9.89161	9.20066	10.207	8.98283	9.21793
											
GTR2	8.90949	8.81184	8.19506	9.22295	9.58135	10.1356	8.97681	9.50336	8.64814	9.07411	8.94128
											
MRPS35	12.1382	11.5659	12.2701	4.81371	4.81454	4.78876	10.2258	10.796	10.2541	9.16146	9.1713
											
TRS65	8.62554	8.66508	8.9476	8.46122	8.13465	8.70523	9.42476	9.46159	9.57846	10.2427	9.75319
											
CLC1	9.54393	9.08647	8.49922	8.98133	9.69245	9.30282	9.84017	8.86158	8.33282	8.46001	9.39921
											
PUS6	9.179	8.8239	9.65368	9.93501	11.3428	10.3551	9.05632	9.26063	8.85759	7.03678	6.49919
											
YGR169C-A	10.5121	6.94077	10.4072	7.19491	10.6137	8.0903	8.83207	7.51846	10.7389	9.30784	9.8437
											
PSD2	9.03446	9.97311	10.0853	9.69835	8.05759	10.0512	9.13054	9.96066	9.38754	7.69575	6.92551
											
MSM1	8.93413	9.64558	10.7323	8.72018	7.66002	8.35754	9.3168	9.78934	9.39755	8.55206	8.89449
											
YIP1	9.68012	8.74089	9.56607	10.1384	10.1086	8.99142	9.40042	10.024	8.93606	7.72945	6.68459
											
RBG2	9.59646	9.65424	9.52244	9.56926	8.98786	9.61794	8.70404	9.25652	8.45254	8.60729	8.03142
											
CBP4	10.202	8.37008	10.3747	7.99976	10.134	8.30418	9.08366	8.15898	8.76965	8.65395	9.94917
											
ERG1	8.37659	6.53844	9.26523	15.2888	16.3286	19.8208	7.1788	6.23641	6.82067	2.23495	1.91067
											
ATF2	6.79834	7.34227	6.73498	9.51148	9.11213	10.6618	13.2777	15.6694	13.4543	4.43098	3.00656
											
PBP1	10.9032	9.09799	10.2424	8.31364	10.3976	8.86999	9.8989	8.99946	9.89031	6.52114	6.8653
											
OKP1	8.50458	7.16718	7.7373	9.26913	11.0888	10.6431	9.52373	9.31015	8.86209	8.75306	9.14084
											
RNR4	7.40134	9.87251	7.69263	10.68	9.00874	10.9878	8.20824	9.19837	9.23874	9.66376	8.04785
											
TIM13	8.39441	9.37128	10.8212	8.21168	6.52721	8.15973	9.55732	9.88025	10.6002	8.36194	10.1148
											
UBR1	9.40614	8.92086	9.74089	10.081	10.1144	9.95508	9.34667	9.28023	9.20014	6.89986	7.05476
											
TYS1	8.77472	8.1461	9.19377	8.16707	7.59881	8.08114	9.7267	9.93566	9.90634	9.99695	10.4727
											
TFG1	9.10995	8.16575	8.78406	8.26194	9.45295	8.48902	9.92326	9.48609	10.028	9.09472	9.20425
											
HGH1	8.85172	8.75102	8.01169	9.41213	8.75083	10.3948	9.45072	9.77778	8.8001	9.44193	8.35728
											
BUB1	9.73914	7.79561	8.38404	11.9732	11.6494	10.6428	8.80887	8.18047	6.19913	9.01007	7.61724
											
CRH1	11.3797	8.23929	10.3459	8.65585	10.2019	8.71868	10.2374	9.66196	9.5162	5.64999	7.39311
											
HIP1	12.8807	9.67785	11.6366	8.91084	12.0613	9.22698	12.0976	10.0936	11.7459	0.85145	0.817167
											
TDH3	6.85497	11.0839	7.54695	11.8011	11.5634	10.6111	7.70964	7.77552	8.24758	8.84193	7.964
